pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
52	145	268	58.584064	17.471592	0.0016000697	1.07E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	0.0016183233	1.10E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	0.0015059296	1.62E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	0.0015450711	2.48E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	0.0015597467	1.44E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	0.0016573817	1.98E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	0.0015715687	1.91E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	0.0017414166	1.97E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	0.0017322331	1.95E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	0.0017929238	1.32E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	0.0018225006	1.53E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	0.0017944764	2.03E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	0.0015762363	2.17E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	0.0015627097	1.56E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	0.0016188632	2.06E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	0.001646787	1.44E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	0.0017041678	1.85E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	0.0016642979	1.47E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	0.0017780468	1.33E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	0.0018433013	1.62E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	0.0018340996	1.26E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	0.0018590548	1.58E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	0.0010474627	0.001319541	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	5.20E-04	0.0010825442	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	7.65E-04	9.75E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	0.0014212355	8.90E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	0.0014354726	7.64E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	0.0018881679	2.07E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	0.0019134873	2.00E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	0.0019234505	2.55E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	0.0019470718	1.68E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	0.002011396	1.75E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	0.002173013	2.21E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	0.002405861	2.93E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	0.0027657987	4.34E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	0.0031021738	2.15E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	0.0029473745	2.55E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	0.0027963903	2.51E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	0.0027046634	2.00E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	0.0026365938	3.45E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	0.0027044553	2.51E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	0.0027062602	3.08E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	0.0024465139	2.77E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	0.0025409556	2.90E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	0.0024968768	3.23E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	0.0024952332	1.95E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	0.002414985	2.06E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	0.0022856651	2.16E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	0.0021622388	1.90E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	0.0020639799	2.17E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	0.0020636474	1.73E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	0.002017783	2.40E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	0.0018912972	3.14E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	0.0017129132	1.97E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	0.0015851805	2.18E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	0.0016069552	1.97E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	0.001671577	1.69E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	0.0016748006	1.42E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	0.0016387346	1.27E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	0.0015553276	1.78E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	0.0015427935	2.08E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	0.0015030004	1.47E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	0.0015985736	1.90E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	0.0016061486	1.91E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	0.0016797911	1.95E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	0.0015679136	1.73E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	0.0015653636	1.57E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	0.0017187645	2.56E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	0.0017519981	1.87E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	0.00172541	2.12E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	0.0016577326	1.38E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	0.0015992055	2.16E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	0.0015472431	2.14E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	0.0015425279	9.04E-05	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	0.0015263025	5.82E-05	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	0.0015011175	1.21E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	0.0015265627	2.43E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	0.0015303142	1.56E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	0.0015026572	1.96E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	0.0014448451	2.14E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	0.0016878131	2.28E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	0.0017436254	2.10E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	0.0017815161	1.37E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	0.0018146703	1.33E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	0.0017389522	1.29E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	0.0015531761	1.84E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	0.0015327446	1.86E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	0.0016511308	2.09E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	0.0016691906	1.39E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	0.0017255446	2.40E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	0.001684952	1.41E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	0.0018566791	1.69E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	0.0018866931	1.67E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	0.001857323	1.79E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	0.0019368175	1.50E-04	reflec_5	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	1.61E-04	0.0010886415	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-1.14E-04	9.48E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	-2.00E-04	5.06E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	1.67E-04	4.70E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	1.86E-04	4.14E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	4.59E-04	1.27E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	4.58E-04	1.54E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	4.90E-04	1.54E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	5.14E-04	1.10E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	5.27E-04	1.11E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	5.93E-04	1.40E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	7.29E-04	1.84E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	9.97E-04	2.92E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	0.0012315803	1.50E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	0.001132383	1.55E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	0.0010088804	1.35E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	9.32E-04	1.13E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	8.97E-04	2.06E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	9.51E-04	1.57E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	9.56E-04	1.82E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	7.85E-04	1.59E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	8.61E-04	1.74E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	8.17E-04	1.78E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	8.55E-04	1.26E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	8.09E-04	1.21E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	7.40E-04	1.19E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	6.64E-04	8.99E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	5.98E-04	1.22E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	6.01E-04	1.01E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	6.19E-04	1.17E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	5.35E-04	1.90E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	4.29E-04	1.24E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	3.32E-04	1.46E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	3.39E-04	1.34E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	3.52E-04	9.74E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	3.71E-04	8.94E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	3.71E-04	6.97E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	3.18E-04	9.51E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	3.15E-04	1.61E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	2.79E-04	1.00E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	3.48E-04	9.75E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	3.60E-04	1.15E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	3.79E-04	1.20E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	3.09E-04	1.13E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	3.22E-04	9.51E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	4.28E-04	1.53E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	4.47E-04	1.16E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	4.00E-04	1.23E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	3.54E-04	9.25E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	3.46E-04	1.39E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	3.13E-04	1.18E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	3.34E-04	4.09E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	3.31E-04	2.97E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	3.16E-04	7.49E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	3.35E-04	1.42E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	3.25E-04	9.38E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	3.12E-04	1.03E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	2.99E-04	1.15E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	4.24E-04	1.52E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	4.63E-04	1.36E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	4.91E-04	8.42E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	5.23E-04	8.34E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	4.71E-04	1.05E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	3.45E-04	1.24E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	3.38E-04	1.38E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	4.00E-04	1.32E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	4.18E-04	8.88E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	4.25E-04	1.46E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	3.86E-04	1.16E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	4.77E-04	1.28E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	5.15E-04	9.47E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	5.01E-04	1.07E-04	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	5.38E-04	8.87E-05	reflec_6	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	2.06E-04	8.02E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-7.42E-06	6.73E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	-9.74E-05	3.32E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	1.30E-04	2.94E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	1.33E-04	2.53E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	3.03E-04	8.89E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	2.94E-04	1.02E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	3.15E-04	9.68E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	3.23E-04	7.79E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	3.33E-04	7.97E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	3.73E-04	9.68E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	4.67E-04	1.26E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	6.54E-04	2.05E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	8.18E-04	1.04E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	7.50E-04	1.06E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	6.65E-04	9.42E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	6.09E-04	7.85E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	5.81E-04	1.42E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	6.20E-04	1.11E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	6.16E-04	1.27E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	5.00E-04	1.03E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	5.54E-04	1.18E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	5.23E-04	1.21E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	5.51E-04	9.03E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	5.17E-04	8.69E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	4.71E-04	8.05E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	4.24E-04	5.57E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	3.76E-04	8.33E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	3.76E-04	7.11E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	3.93E-04	7.41E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	3.33E-04	1.32E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	2.59E-04	8.41E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	1.90E-04	1.02E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	1.93E-04	9.70E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	2.08E-04	7.35E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	2.19E-04	6.88E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	2.20E-04	5.37E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	1.85E-04	7.01E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	1.79E-04	1.14E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	1.57E-04	7.46E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	2.04E-04	7.07E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	2.17E-04	8.26E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	2.25E-04	8.54E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	1.73E-04	8.45E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	1.77E-04	6.86E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	2.57E-04	1.12E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
