pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
67	150	286	58.541836	17.516405	0.0016956052	1.78E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.0016458986	1.99E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.0016185652	2.33E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.0015818183	2.41E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.001600424	2.52E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.0015099995	2.32E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0016720254	3.17E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	27.328
1	89	220	58.74611	17.336355	-2.56E-04	5.29E-05	reflec_2	FUB_L1N_NOL1N_20080728	1	-200.00	0.066
2	90	221	58.742977	17.339436	-3.19E-04	1.56E-04	reflec_2	FUB_L1N_NOL1N_20080729	1	-200.00	0.388
3	91	222	58.739845	17.342514	4.58E-05	7.49E-04	reflec_2	FUB_L1N_NOL1N_20080730	1	-200.00	0.776
4	91	223	58.737293	17.341244	3.00E-04	7.60E-04	reflec_2	FUB_L1N_NOL1N_20080731	1	-200.00	1.026
5	92	224	58.734158	17.344322	5.94E-04	6.05E-04	reflec_2	FUB_L1N_NOL1N_20080732	1	-200.00	1.408
6	93	225	58.731026	17.347399	8.86E-04	2.58E-04	reflec_2	FUB_L1N_NOL1N_20080733	1	-200.00	1.794
7	94	226	58.727894	17.35048	8.57E-04	1.88E-04	reflec_2	FUB_L1N_NOL1N_20080734	1	-200.00	2.181
8	95	227	58.724762	17.353552	8.80E-04	1.46E-04	reflec_2	FUB_L1N_NOL1N_20080735	1	-200.00	2.570
9	96	228	58.72163	17.35663	9.96E-04	7.63E-05	reflec_2	FUB_L1N_NOL1N_20080736	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.0010708371	1.46E-04	reflec_2	FUB_L1N_NOL1N_20080737	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0013026812	2.90E-04	reflec_2	FUB_L1N_NOL1N_20080738	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0014047218	2.05E-04	reflec_2	FUB_L1N_NOL1N_20080739	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.001314089	2.32E-04	reflec_2	FUB_L1N_NOL1N_20080740	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0014250339	3.19E-04	reflec_2	FUB_L1N_NOL1N_20080741	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.001388048	3.76E-04	reflec_2	FUB_L1N_NOL1N_20080742	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.001546539	3.53E-04	reflec_2	FUB_L1N_NOL1N_20080743	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0015428851	2.15E-04	reflec_2	FUB_L1N_NOL1N_20080744	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.0014645597	2.94E-04	reflec_2	FUB_L1N_NOL1N_20080745	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0014073802	2.16E-04	reflec_2	FUB_L1N_NOL1N_20080746	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.001337033	1.80E-04	reflec_2	FUB_L1N_NOL1N_20080747	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0014488634	2.26E-04	reflec_2	FUB_L1N_NOL1N_20080748	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0015635401	2.60E-04	reflec_2	FUB_L1N_NOL1N_20080749	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0015811383	2.30E-04	reflec_2	FUB_L1N_NOL1N_20080750	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.001659961	1.74E-04	reflec_2	FUB_L1N_NOL1N_20080751	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.0014985693	3.11E-04	reflec_2	FUB_L1N_NOL1N_20080752	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0014107977	2.70E-04	reflec_2	FUB_L1N_NOL1N_20080753	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.0012941328	3.16E-04	reflec_2	FUB_L1N_NOL1N_20080754	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0013307829	3.71E-04	reflec_2	FUB_L1N_NOL1N_20080755	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0014902176	2.92E-04	reflec_2	FUB_L1N_NOL1N_20080756	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.0016401657	2.06E-04	reflec_2	FUB_L1N_NOL1N_20080757	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.001623788	2.02E-04	reflec_2	FUB_L1N_NOL1N_20080758	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.0016250495	2.00E-04	reflec_2	FUB_L1N_NOL1N_20080759	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0015402429	2.28E-04	reflec_2	FUB_L1N_NOL1N_20080760	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0014924081	2.78E-04	reflec_2	FUB_L1N_NOL1N_20080761	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0014679884	2.35E-04	reflec_2	FUB_L1N_NOL1N_20080762	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0013718642	2.13E-04	reflec_2	FUB_L1N_NOL1N_20080763	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0016866568	2.68E-04	reflec_2	FUB_L1N_NOL1N_20080764	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0018306563	1.74E-04	reflec_2	FUB_L1N_NOL1N_20080765	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0018952386	2.90E-04	reflec_2	FUB_L1N_NOL1N_20080766	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.0018677631	2.81E-04	reflec_2	FUB_L1N_NOL1N_20080767	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0016860446	1.93E-04	reflec_2	FUB_L1N_NOL1N_20080768	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.0016297972	2.03E-04	reflec_2	FUB_L1N_NOL1N_20080769	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0015574798	2.10E-04	reflec_2	FUB_L1N_NOL1N_20080770	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.001468315	2.48E-04	reflec_2	FUB_L1N_NOL1N_20080771	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.001548862	1.94E-04	reflec_2	FUB_L1N_NOL1N_20080772	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.0016976859	2.35E-04	reflec_2	FUB_L1N_NOL1N_20080773	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0017516873	2.39E-04	reflec_2	FUB_L1N_NOL1N_20080774	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.0016542532	3.34E-04	reflec_2	FUB_L1N_NOL1N_20080775	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.0017728545	2.93E-04	reflec_2	FUB_L1N_NOL1N_20080776	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.0018559461	3.00E-04	reflec_2	FUB_L1N_NOL1N_20080777	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0016379404	2.86E-04	reflec_2	FUB_L1N_NOL1N_20080778	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0017500753	3.55E-04	reflec_2	FUB_L1N_NOL1N_20080779	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.0017041432	2.64E-04	reflec_2	FUB_L1N_NOL1N_20080780	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0017375763	3.21E-04	reflec_2	FUB_L1N_NOL1N_20080781	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.001807018	3.78E-04	reflec_2	FUB_L1N_NOL1N_20080782	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.002014101	3.46E-04	reflec_2	FUB_L1N_NOL1N_20080783	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0019319047	2.54E-04	reflec_2	FUB_L1N_NOL1N_20080784	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.0019125823	2.77E-04	reflec_2	FUB_L1N_NOL1N_20080785	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.0017052719	1.81E-04	reflec_2	FUB_L1N_NOL1N_20080786	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.0016431792	1.57E-04	reflec_2	FUB_L1N_NOL1N_20080787	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0017611005	2.52E-04	reflec_2	FUB_L1N_NOL1N_20080788	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.0017609146	2.71E-04	reflec_2	FUB_L1N_NOL1N_20080789	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0018035246	2.90E-04	reflec_2	FUB_L1N_NOL1N_20080790	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.0018839774	3.47E-04	reflec_2	FUB_L1N_NOL1N_20080791	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.001916422	3.43E-04	reflec_2	FUB_L1N_NOL1N_20080792	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.0018942727	3.02E-04	reflec_2	FUB_L1N_NOL1N_20080793	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.0019033856	1.74E-04	reflec_2	FUB_L1N_NOL1N_20080794	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.0018725275	2.26E-04	reflec_2	FUB_L1N_NOL1N_20080795	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.0018434898	2.17E-04	reflec_2	FUB_L1N_NOL1N_20080796	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.0018221729	2.32E-04	reflec_2	FUB_L1N_NOL1N_20080797	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0018340934	2.33E-04	reflec_2	FUB_L1N_NOL1N_20080798	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.0017424988	2.31E-04	reflec_2	FUB_L1N_NOL1N_20080799	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0018894898	3.28E-04	reflec_2	FUB_L1N_NOL1N_20080800	1	-200.00	27.328
1	89	220	58.74611	17.336355	-4.09E-04	1.90E-04	reflec_3	FUB_L1N_NOL1N_20080800	1	-200.00	0.066
2	90	221	58.742977	17.339436	-4.95E-04	4.07E-04	reflec_3	FUB_L1N_NOL1N_20080801	1	-200.00	0.388
3	91	222	58.739845	17.342514	2.95E-04	0.0016605785	reflec_3	FUB_L1N_NOL1N_20080802	1	-200.00	0.776
4	91	223	58.737293	17.341244	8.83E-04	0.0016735685	reflec_3	FUB_L1N_NOL1N_20080803	1	-200.00	1.026
5	92	224	58.734158	17.344322	0.0013531137	0.0012396831	reflec_3	FUB_L1N_NOL1N_20080804	1	-200.00	1.408
6	93	225	58.731026	17.347399	0.0019898778	3.95E-04	reflec_3	FUB_L1N_NOL1N_20080805	1	-200.00	1.794
7	94	226	58.727894	17.35048	0.002095052	6.27E-04	reflec_3	FUB_L1N_NOL1N_20080806	1	-200.00	2.181
8	95	227	58.724762	17.353552	0.0023623211	4.04E-04	reflec_3	FUB_L1N_NOL1N_20080807	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0026413505	1.66E-04	reflec_3	FUB_L1N_NOL1N_20080808	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.0027149883	2.59E-04	reflec_3	FUB_L1N_NOL1N_20080809	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0030272692	4.75E-04	reflec_3	FUB_L1N_NOL1N_20080810	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0031594182	3.76E-04	reflec_3	FUB_L1N_NOL1N_20080811	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.0028575403	4.06E-04	reflec_3	FUB_L1N_NOL1N_20080812	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0029890493	5.70E-04	reflec_3	FUB_L1N_NOL1N_20080813	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.003017833	5.90E-04	reflec_3	FUB_L1N_NOL1N_20080814	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.0030392215	5.30E-04	reflec_3	FUB_L1N_NOL1N_20080815	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0026848603	3.25E-04	reflec_3	FUB_L1N_NOL1N_20080816	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.0025606023	3.83E-04	reflec_3	FUB_L1N_NOL1N_20080817	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0025439064	3.57E-04	reflec_3	FUB_L1N_NOL1N_20080818	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.0026764697	2.79E-04	reflec_3	FUB_L1N_NOL1N_20080819	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0029663655	4.18E-04	reflec_3	FUB_L1N_NOL1N_20080820	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0029920316	3.52E-04	reflec_3	FUB_L1N_NOL1N_20080821	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0029299152	2.94E-04	reflec_3	FUB_L1N_NOL1N_20080822	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.0031187194	2.47E-04	reflec_3	FUB_L1N_NOL1N_20080823	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.0028094554	4.44E-04	reflec_3	FUB_L1N_NOL1N_20080824	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0026927295	2.95E-04	reflec_3	FUB_L1N_NOL1N_20080825	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.0026594487	3.64E-04	reflec_3	FUB_L1N_NOL1N_20080826	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0027778887	4.25E-04	reflec_3	FUB_L1N_NOL1N_20080827	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0030624378	4.79E-04	reflec_3	FUB_L1N_NOL1N_20080828	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.003377243	3.45E-04	reflec_3	FUB_L1N_NOL1N_20080829	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.0034345814	3.50E-04	reflec_3	FUB_L1N_NOL1N_20080830	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.003447966	2.53E-04	reflec_3	FUB_L1N_NOL1N_20080831	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0031518291	4.86E-04	reflec_3	FUB_L1N_NOL1N_20080832	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0028467258	5.21E-04	reflec_3	FUB_L1N_NOL1N_20080833	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.002777245	4.04E-04	reflec_3	FUB_L1N_NOL1N_20080834	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0026514402	3.05E-04	reflec_3	FUB_L1N_NOL1N_20080835	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.003071954	3.53E-04	reflec_3	FUB_L1N_NOL1N_20080836	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0033410958	2.18E-04	reflec_3	FUB_L1N_NOL1N_20080837	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0034248924	2.89E-04	reflec_3	FUB_L1N_NOL1N_20080838	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.0034454647	2.36E-04	reflec_3	FUB_L1N_NOL1N_20080839	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0032428151	2.48E-04	reflec_3	FUB_L1N_NOL1N_20080840	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.003174392	2.19E-04	reflec_3	FUB_L1N_NOL1N_20080841	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0030909406	2.82E-04	reflec_3	FUB_L1N_NOL1N_20080842	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.002946959	2.95E-04	reflec_3	FUB_L1N_NOL1N_20080843	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.0029136254	2.19E-04	reflec_3	FUB_L1N_NOL1N_20080844	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.003034509	4.34E-04	reflec_3	FUB_L1N_NOL1N_20080845	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0030351162	4.55E-04	reflec_3	FUB_L1N_NOL1N_20080846	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.0028286476	4.64E-04	reflec_3	FUB_L1N_NOL1N_20080847	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.0028870131	3.08E-04	reflec_3	FUB_L1N_NOL1N_20080848	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.0029698345	3.13E-04	reflec_3	FUB_L1N_NOL1N_20080849	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0027067522	3.14E-04	reflec_3	FUB_L1N_NOL1N_20080850	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0028671068	5.18E-04	reflec_3	FUB_L1N_NOL1N_20080851	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.002896139	3.54E-04	reflec_3	FUB_L1N_NOL1N_20080852	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0029190825	3.29E-04	reflec_3	FUB_L1N_NOL1N_20080853	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0030669293	3.95E-04	reflec_3	FUB_L1N_NOL1N_20080854	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.0033239094	3.28E-04	reflec_3	FUB_L1N_NOL1N_20080855	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0032125616	2.12E-04	reflec_3	FUB_L1N_NOL1N_20080856	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.003145983	3.77E-04	reflec_3	FUB_L1N_NOL1N_20080857	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.002862974	2.34E-04	reflec_3	FUB_L1N_NOL1N_20080858	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.002774911	2.05E-04	reflec_3	FUB_L1N_NOL1N_20080859	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.002963889	3.76E-04	reflec_3	FUB_L1N_NOL1N_20080860	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.00297389	3.07E-04	reflec_3	FUB_L1N_NOL1N_20080861	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0030112532	4.14E-04	reflec_3	FUB_L1N_NOL1N_20080862	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.0030973807	4.12E-04	reflec_3	FUB_L1N_NOL1N_20080863	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.0031497977	3.66E-04	reflec_3	FUB_L1N_NOL1N_20080864	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.0031785003	3.45E-04	reflec_3	FUB_L1N_NOL1N_20080865	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.0032779106	2.46E-04	reflec_3	FUB_L1N_NOL1N_20080866	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.003347642	5.23E-04	reflec_3	FUB_L1N_NOL1N_20080867	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.0032960637	3.17E-04	reflec_3	FUB_L1N_NOL1N_20080868	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.003357814	5.05E-04	reflec_3	FUB_L1N_NOL1N_20080869	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0033486856	3.94E-04	reflec_3	FUB_L1N_NOL1N_20080870	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.0032068873	3.92E-04	reflec_3	FUB_L1N_NOL1N_20080871	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0033191468	5.20E-04	reflec_3	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
1	89	220	58.74611	17.336355	-1.32E-04	3.57E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	0.066
2	90	221	58.742977	17.339436	-2.51E-04	6.68E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	0.388
3	91	222	58.739845	17.342514	7.35E-04	0.002210985	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	0.776
4	91	223	58.737293	17.341244	0.0015492198	0.0022156711	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	1.026
5	92	224	58.734158	17.344322	0.0020195164	0.001588055	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	1.408
6	93	225	58.731026	17.347399	0.0028648435	4.45E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	1.794
7	94	226	58.727894	17.35048	0.0031323545	0.0010240392	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	2.181
8	95	227	58.724762	17.353552	0.0036208082	5.82E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0039680493	2.46E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.0039843894	4.41E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.004231422	6.00E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.004328088	5.79E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.003877451	4.90E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0039614253	6.69E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.0040921024	6.39E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.003915412	6.75E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0032411749	3.92E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.003107171	3.38E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0031406395	3.83E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.003484337	3.92E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0038814	5.84E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0037678725	4.82E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0036192578	2.96E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.0038681994	3.36E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.003509924	4.35E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0034181217	2.70E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.003528911	2.94E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0037042242	3.32E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0040087504	6.19E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.0043959883	4.54E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.004527792	4.28E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.0045523997	2.63E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.004110614	6.75E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0035815567	6.10E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0034785965	4.44E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0033694722	2.80E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0037282584	3.08E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.004046003	2.15E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0041248566	2.55E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.0042074723	2.68E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0040739346	3.61E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.004009013	2.31E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0039571873	2.69E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.0038063203	2.31E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.0036333094	2.60E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.00365402	5.25E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0035818163	5.50E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.003338129	4.37E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.0033138678	2.84E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.0033606575	2.73E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0031435764	2.30E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0032893661	5.01E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.0034097089	3.69E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0034192586	2.95E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0036068363	2.90E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.0038132297	2.62E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0037071232	1.90E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.0035997033	3.51E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.0033435381	2.14E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.0032638405	2.05E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0034594962	4.31E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	22.638
